"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-01-09T22:17:59Z"
"Version","20250109221759"
"OfferCode","AWSB2Bi"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","usageType","operation","Input Format","Output Format","Region Code","serviceName","Type"
"G9M5PG27S4H7KUQ7","JRTCKXETXF","G9M5PG27S4H7KUQ7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-490 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","JSON:X12-490","Default JSON","X12-490","us-east-1","AWS B2B Data Interchange",
"GAB4R2SUNK4328D6","JRTCKXETXF","GAB4R2SUNK4328D6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-211 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","XML:X12-211","Default XML","X12-211","us-east-1","AWS B2B Data Interchange",
"GAM5XNYPETYQWCHE","JRTCKXETXF","GAM5XNYPETYQWCHE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-102 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","JSON:X12-102","Default JSON","X12-102","us-east-1","AWS B2B Data Interchange",
"GAN2JT45KNRKUCZD","JRTCKXETXF","GAN2JT45KNRKUCZD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-828:XML Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-828:XML","X12-828 (Large)","Default XML","us-east-1","AWS B2B Data Interchange",
"GCMNZGSWTP2ZKGB2","JRTCKXETXF","GCMNZGSWTP2ZKGB2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-283:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-283:JSON","X12-283","Default JSON","us-east-1","AWS B2B Data Interchange",
"GCMZUQEPBGKB3KEF","JRTCKXETXF","GCMZUQEPBGKB3KEF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-437:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-437:JSON","X12-437","Default JSON","us-east-1","AWS B2B Data Interchange",
"GD5JK4MZUMGVMHP2","JRTCKXETXF","GD5JK4MZUMGVMHP2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-814:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-814:JSON","X12-814","Default JSON","us-east-1","AWS B2B Data Interchange",
"GD6WEX7Q3ZZRF5CY","JRTCKXETXF","GD6WEX7Q3ZZRF5CY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-866:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-866:JSON","X12-866","Default JSON","us-east-1","AWS B2B Data Interchange",
"GDANMHUNPEZ62Q6B","JRTCKXETXF","GDANMHUNPEZ62Q6B.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-404:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-404:JSON","X12-404","Default JSON","us-east-1","AWS B2B Data Interchange",
"GDG8QNTFHH6WJNUR","JRTCKXETXF","GDG8QNTFHH6WJNUR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-152 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","XML:X12-152","Default XML","X12-152","us-east-1","AWS B2B Data Interchange",
"GDRH5PHGYZRN4UBD","JRTCKXETXF","GDRH5PHGYZRN4UBD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-419 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","JSON:X12-419","Default JSON","X12-419","us-east-1","AWS B2B Data Interchange",
"GE3UMEC38JCF62M5","JRTCKXETXF","GE3UMEC38JCF62M5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-940:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-940:JSON","X12-940","Default JSON","us-east-1","AWS B2B Data Interchange",
"GE578UGW4WXVFK35","JRTCKXETXF","GE578UGW4WXVFK35.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-452:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-452:JSON","X12-452 (Large)","Default JSON","us-east-1","AWS B2B Data Interchange",
"GE958PBH8AXU3KG7","JRTCKXETXF","GE958PBH8AXU3KG7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-868:XML Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-868:XML","X12-868","Default XML","us-east-1","AWS B2B Data Interchange",
"GEA8JNH7J37M7KE7","JRTCKXETXF","GEA8JNH7J37M7KE7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-277:XML Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-277:XML","X12-277 (Large)","Default XML","us-east-1","AWS B2B Data Interchange",
"GEC7UK3HEF6PTBEP","JRTCKXETXF","GEC7UK3HEF6PTBEP.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-824 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeOutboundTranslations","XML:X12-824","Default XML (Large)","X12-824","us-east-1","AWS B2B Data Interchange",
"GEFAKNJBZCNE45KV","JRTCKXETXF","GEFAKNJBZCNE45KV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-144 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","JSON:X12-144","Default JSON","X12-144","us-east-1","AWS B2B Data Interchange",
"GEHE4KUKK4TPKH3T","JRTCKXETXF","GEHE4KUKK4TPKH3T.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-997:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-997:JSON","X12-997 (Large)","Default JSON","us-east-1","AWS B2B Data Interchange",
"GEKNNM3TFZ7JQ967","JRTCKXETXF","GEKNNM3TFZ7JQ967.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-268 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeOutboundTranslations","JSON:X12-268","Default JSON (Large)","X12-268","us-east-1","AWS B2B Data Interchange",
"GEM28TZD2K2XXB4M","JRTCKXETXF","GEM28TZD2K2XXB4M.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-925 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","JSON:X12-925","Default JSON","X12-925","us-east-1","AWS B2B Data Interchange",
"GEY68GHRHRRJJB8Y","JRTCKXETXF","GEY68GHRHRRJJB8Y.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-309 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","JSON:X12-309","Default JSON","X12-309","us-east-1","AWS B2B Data Interchange",
"GFNS8KJU6YVBWA52","JRTCKXETXF","GFNS8KJU6YVBWA52.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-883 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeOutboundTranslations","XML:X12-883","Default XML (Large)","X12-883","us-east-1","AWS B2B Data Interchange",
"GHMC7RRKNYDQZ44F","JRTCKXETXF","GHMC7RRKNYDQZ44F.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-130:XML Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-130:XML","X12-130 (Large)","Default XML","us-east-1","AWS B2B Data Interchange",
"GHWBHDE4TQQPVQVX","JRTCKXETXF","GHWBHDE4TQQPVQVX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-242:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-242:JSON","X12-242 (Large)","Default JSON","us-east-1","AWS B2B Data Interchange",
"GJEBUJWVBY3Q2EYY","JRTCKXETXF","GJEBUJWVBY3Q2EYY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-440:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-440:JSON","X12-440 (Large)","Default JSON","us-east-1","AWS B2B Data Interchange",
"GJEPCU6DPFN83Q67","JRTCKXETXF","GJEPCU6DPFN83Q67.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-102 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","XML:X12-102","Default XML","X12-102","us-east-1","AWS B2B Data Interchange",
"GJPXKJE6BF3GY83A","JRTCKXETXF","GJPXKJE6BF3GY83A.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-198 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","JSON:X12-198","Default JSON","X12-198","us-east-1","AWS B2B Data Interchange",
"GJR793EVXJD656CA","JRTCKXETXF","GJR793EVXJD656CA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-816:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-816:JSON","X12-816","Default JSON","us-east-1","AWS B2B Data Interchange",
"GK24HSVA9FHPJUKC","JRTCKXETXF","GK24HSVA9FHPJUKC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-325:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-325:JSON","X12-325 (Large)","Default JSON","us-east-1","AWS B2B Data Interchange",
"GK5ZC88MW8A2BM7F","JRTCKXETXF","GK5ZC88MW8A2BM7F.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-869:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-869:JSON","X12-869","Default JSON","us-east-1","AWS B2B Data Interchange",
"GK85WHGE3WGCP7Z4","JRTCKXETXF","GK85WHGE3WGCP7Z4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-278_X216 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeOutboundTranslations","JSON:X12-278_X216","Default JSON (Large)","X12-278_X216","us-east-1","AWS B2B Data Interchange",
"GKTFFD57HU7RTMGG","JRTCKXETXF","GKTFFD57HU7RTMGG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-127:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-127:JSON","X12-127","Default JSON","us-east-1","AWS B2B Data Interchange",
"GM5SMEXQ99ASB4Y5","JRTCKXETXF","GM5SMEXQ99ASB4Y5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-814:XML Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-814:XML","X12-814 (Large)","Default XML","us-east-1","AWS B2B Data Interchange",
"GMAK63S4NAS9EQYN","JRTCKXETXF","GMAK63S4NAS9EQYN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-837_X224:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-837_X224:JSON","X12-837_X224","Default JSON","us-east-1","AWS B2B Data Interchange",
"GMC4Y8TJE9Z7RB8V","JRTCKXETXF","GMC4Y8TJE9Z7RB8V.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-999 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","JSON:X12-999","Default JSON","X12-999","us-east-1","AWS B2B Data Interchange",
"GMFRNHZHHFNZAEPD","JRTCKXETXF","GMFRNHZHHFNZAEPD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-410:XML Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-410:XML","X12-410 (Large)","Default XML","us-east-1","AWS B2B Data Interchange",
"GN6J7UW5Z5D92ZUC","JRTCKXETXF","GN6J7UW5Z5D92ZUC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-894:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-894:JSON","X12-894 (Large)","Default JSON","us-east-1","AWS B2B Data Interchange",
"GNBKWD34JJPTBVSH","JRTCKXETXF","GNBKWD34JJPTBVSH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-102:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-102:JSON","X12-102","Default JSON","us-east-1","AWS B2B Data Interchange",
"GNFDC6P65VC5ZG7A","JRTCKXETXF","GNFDC6P65VC5ZG7A.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-280 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeOutboundTranslations","JSON:X12-280","Default JSON (Large)","X12-280","us-east-1","AWS B2B Data Interchange",
"GPGDNZGERR5NK5CH","JRTCKXETXF","GPGDNZGERR5NK5CH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-201:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-201:JSON","X12-201 (Large)","Default JSON","us-east-1","AWS B2B Data Interchange",
"GPSDND3RUAE66878","JRTCKXETXF","GPSDND3RUAE66878.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-878:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-878:JSON","X12-878","Default JSON","us-east-1","AWS B2B Data Interchange",
"GQ9CX5C93F5WBNW6","JRTCKXETXF","GQ9CX5C93F5WBNW6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-863 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","XML:X12-863","Default XML","X12-863","us-east-1","AWS B2B Data Interchange",
"GQGTX6KMK367UK3D","JRTCKXETXF","GQGTX6KMK367UK3D.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-175 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","XML:X12-175","Default XML","X12-175","us-east-1","AWS B2B Data Interchange",
"GQMPXYS3FZAJD7D7","JRTCKXETXF","GQMPXYS3FZAJD7D7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-885 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","XML:X12-885","Default XML","X12-885","us-east-1","AWS B2B Data Interchange",
"GQSWJYVWRY4FM4U2","JRTCKXETXF","GQSWJYVWRY4FM4U2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-206 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","XML:X12-206","Default XML","X12-206","us-east-1","AWS B2B Data Interchange",
"GRFX3BWNWZGUEKJY","JRTCKXETXF","GRFX3BWNWZGUEKJY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-475:XML Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-475:XML","X12-475 (Large)","Default XML","us-east-1","AWS B2B Data Interchange",
"GRQENYGNSEF6ZD9P","JRTCKXETXF","GRQENYGNSEF6ZD9P.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-894:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-894:JSON","X12-894","Default JSON","us-east-1","AWS B2B Data Interchange",
"GSHG9QPUGT4DCFYV","JRTCKXETXF","GSHG9QPUGT4DCFYV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-567 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","XML:X12-567","Default XML","X12-567","us-east-1","AWS B2B Data Interchange",
"GSK66VJED8U88YGM","JRTCKXETXF","GSK66VJED8U88YGM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-212:XML Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-212:XML","X12-212","Default XML","us-east-1","AWS B2B Data Interchange",
"GSZE23HUPTSH8KA2","JRTCKXETXF","GSZE23HUPTSH8KA2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-264 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeOutboundTranslations","JSON:X12-264","Default JSON (Large)","X12-264","us-east-1","AWS B2B Data Interchange",
"GT47QCKR7BXMWHWK","JRTCKXETXF","GT47QCKR7BXMWHWK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-271_X279 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeOutboundTranslations","XML:X12-271_X279","Default XML (Large)","X12-271_X279","us-east-1","AWS B2B Data Interchange",
"GTXHBHEA6YJBDP9D","JRTCKXETXF","GTXHBHEA6YJBDP9D.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-889 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeOutboundTranslations","XML:X12-889","Default XML (Large)","X12-889","us-east-1","AWS B2B Data Interchange",
"GTZF6RYHSJTKJ3CN","JRTCKXETXF","GTZF6RYHSJTKJ3CN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-620:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-620:JSON","X12-620 (Large)","Default JSON","us-east-1","AWS B2B Data Interchange",
"GUC4C3CKSDQAUX3K","JRTCKXETXF","GUC4C3CKSDQAUX3K.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-264 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","JSON:X12-264","Default JSON","X12-264","us-east-1","AWS B2B Data Interchange",
"GUDDWZ38YBW8877W","JRTCKXETXF","GUDDWZ38YBW8877W.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per JSON:X12-223 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","JSON:X12-223","Default JSON","X12-223","us-east-1","AWS B2B Data Interchange",
"GUMFGXS6DJWQX8SQ","JRTCKXETXF","GUMFGXS6DJWQX8SQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-277_X214:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-277_X214:JSON","X12-277_X214 (Large)","Default JSON","us-east-1","AWS B2B Data Interchange",
"GVZR8SVA59GBWXHH","JRTCKXETXF","GVZR8SVA59GBWXHH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-896:XML Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-896:XML","X12-896 (Large)","Default XML","us-east-1","AWS B2B Data Interchange",
"GX26EW4UD9X4UWGM","JRTCKXETXF","GX26EW4UD9X4UWGM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-212:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-212:JSON","X12-212 (Large)","Default JSON","us-east-1","AWS B2B Data Interchange",
"GX9D8W6M2AAHHQWK","JRTCKXETXF","GX9D8W6M2AAHHQWK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per XML:X12-878 Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-OutboundTranslations","XML:X12-878","Default XML","X12-878","us-east-1","AWS B2B Data Interchange",
"GXFMUQZQDNUVEHMC","JRTCKXETXF","GXFMUQZQDNUVEHMC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-879:JSON Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-LargeInboundTranslations","X12-879:JSON","X12-879 (Large)","Default JSON","us-east-1","AWS B2B Data Interchange",
"GY2EYGVMNKK29UAE","JRTCKXETXF","GY2EYGVMNKK29UAE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per X12-567:XML Transformation in US East (N. Virginia)","2025-01-01","0","Inf","Transformations","0.0100000000","USD","AWS B2B Data Interchange","AWSB2Bi","US East (N. Virginia)","AWS Region","USE1-InboundTranslations","X12-567:XML","X12-567","Default XML","us-east-1","AWS B2B Data Interchange",
